#step	w	sigma	tau	rho	neglogP	neglogP_Nterms	neglogP_Kterms
684	2.634589e+01	5.001697e-02	9.744530e-03	1.600000e-01	-2.915417e+03	-2.504536e+03	-4.108813e+02
685	2.704485e+01	5.067610e-02	9.744530e-03	1.700000e-01	-2.915076e+03	-2.504164e+03	-4.109117e+02
686	2.524413e+01	5.067610e-02	1.008609e-02	1.600000e-01	-2.915382e+03	-2.504242e+03	-4.111403e+02
687	2.497810e+01	5.040837e-02	1.008609e-02	1.700000e-01	-2.915561e+03	-2.504433e+03	-4.111285e+02
688	2.815760e+01	5.040837e-02	9.499590e-03	1.600000e-01	-2.914858e+03	-2.504295e+03	-4.105633e+02
689	2.563118e+01	5.040837e-02	9.956768e-03	1.700000e-01	-2.915476e+03	-2.504404e+03	-4.110722e+02
690	2.609034e+01	5.085788e-02	9.956768e-03	1.700000e-01	-2.915146e+03	-2.504054e+03	-4.110922e+02
691	2.642085e+01	5.117900e-02	9.956768e-03	1.800000e-01	-2.914821e+03	-2.503714e+03	-4.111063e+02
692	2.749113e+01	5.117900e-02	9.761027e-03	1.900000e-01	-2.914621e+03	-2.503670e+03	-4.109515e+02
693	2.346815e+01	5.117900e-02	1.056458e-02	1.900000e-01	-2.914929e+03	-2.503843e+03	-4.110862e+02
694	2.353461e+01	5.125142e-02	1.056458e-02	1.900000e-01	-2.914845e+03	-2.503756e+03	-4.110892e+02
695	2.262981e+01	5.025656e-02	1.056458e-02	2.000000e-01	-2.915667e+03	-2.504619e+03	-4.110476e+02
696	2.177994e+01	4.930383e-02	1.056458e-02	2.000000e-01	-2.915745e+03	-2.504739e+03	-4.110059e+02
697	2.131805e+01	4.877823e-02	1.056458e-02	2.000000e-01	-2.915467e+03	-2.504485e+03	-4.109821e+02
698	2.150459e+01	4.899119e-02	1.056458e-02	2.000000e-01	-2.915608e+03	-2.504617e+03	-4.109918e+02
699	2.125888e+01	4.871049e-02	1.056458e-02	2.000000e-01	-2.915413e+03	-2.504434e+03	-4.109790e+02
700	2.130091e+01	4.875862e-02	1.056458e-02	2.100000e-01	-2.915452e+03	-2.504470e+03	-4.109812e+02
701	2.105773e+01	4.847950e-02	1.056458e-02	2.200000e-01	-2.915200e+03	-2.504232e+03	-4.109683e+02
702	2.069700e+01	4.806247e-02	1.056458e-02	2.100000e-01	-2.914691e+03	-2.503742e+03	-4.109487e+02
703	2.044475e+01	4.776868e-02	1.056458e-02	2.100000e-01	-2.914233e+03	-2.503298e+03	-4.109347e+02
704	2.098773e+01	4.776868e-02	1.042703e-02	2.100000e-01	-2.914265e+03	-2.503268e+03	-4.109973e+02
705	2.136856e+01	4.776868e-02	1.033369e-02	2.100000e-01	-2.914268e+03	-2.503247e+03	-4.110210e+02
706	2.352632e+01	4.776868e-02	9.848414e-03	2.100000e-01	-2.914004e+03	-2.503133e+03	-4.108706e+02
707	2.543561e+01	4.776868e-02	9.471575e-03	2.100000e-01	-2.913420e+03	-2.503037e+03	-4.103829e+02
708	2.536196e+01	4.769947e-02	9.471575e-03	2.000000e-01	-2.913299e+03	-2.502920e+03	-4.103793e+02
709	2.484803e+01	4.721371e-02	9.471575e-03	2.000000e-01	-2.912316e+03	-2.501962e+03	-4.103534e+02
710	2.569429e+01	4.801097e-02	9.471575e-03	1.900000e-01	-2.913806e+03	-2.503411e+03	-4.103956e+02
711	2.587881e+01	4.818306e-02	9.471575e-03	1.800000e-01	-2.914046e+03	-2.503642e+03	-4.104045e+02
712	2.581685e+01	4.812534e-02	9.471575e-03	1.800000e-01	-2.913969e+03	-2.503567e+03	-4.104015e+02
713	2.286488e+01	4.812534e-02	1.006443e-02	1.900000e-01	-2.914729e+03	-2.503714e+03	-4.110152e+02
714	2.187154e+01	4.812534e-02	1.029044e-02	1.900000e-01	-2.914810e+03	-2.503766e+03	-4.110440e+02
715	2.474752e+01	4.812534e-02	9.674043e-03	2.000000e-01	-2.914327e+03	-2.503619e+03	-4.107079e+02
716	2.260684e+01	4.812534e-02	1.012171e-02	2.000000e-01	-2.914760e+03	-2.503728e+03	-4.110321e+02
717	2.255186e+01	4.806678e-02	1.012171e-02	2.000000e-01	-2.914678e+03	-2.503649e+03	-4.110293e+02
718	2.276212e+01	4.829034e-02	1.012171e-02	1.900000e-01	-2.914971e+03	-2.503931e+03	-4.110401e+02
719	2.344613e+01	4.901054e-02	1.012171e-02	2.000000e-01	-2.915604e+03	-2.504530e+03	-4.110744e+02
720	2.618281e+01	4.901054e-02	9.578143e-03	2.100000e-01	-2.915021e+03	-2.504400e+03	-4.106208e+02
721	2.574331e+01	4.859745e-02	9.578143e-03	2.200000e-01	-2.914713e+03	-2.504112e+03	-4.106002e+02
722	2.630189e+01	4.912186e-02	9.578143e-03	2.200000e-01	-2.915078e+03	-2.504452e+03	-4.106263e+02
723	2.609757e+01	4.893069e-02	9.578143e-03	2.200000e-01	-2.914973e+03	-2.504356e+03	-4.106168e+02
724	2.579408e+01	4.864535e-02	9.578143e-03	2.100000e-01	-2.914756e+03	-2.504154e+03	-4.106026e+02
725	2.514382e+01	4.802827e-02	9.578143e-03	2.000000e-01	-2.914034e+03	-2.503463e+03	-4.105713e+02
726	2.331820e+01	4.802827e-02	9.946021e-03	2.000000e-01	-2.914508e+03	-2.503554e+03	-4.109536e+02
727	2.322070e+01	4.802827e-02	9.966881e-03	2.100000e-01	-2.914525e+03	-2.503559e+03	-4.109658e+02
728	2.212764e+01	4.802827e-02	1.021009e-02	2.000000e-01	-2.914657e+03	-2.503616e+03	-4.110405e+02
729	1.922962e+01	4.802827e-02	1.095246e-02	1.900000e-01	-2.914386e+03	-2.503776e+03	-4.106099e+02
730	2.331884e+01	4.802827e-02	9.945884e-03	2.000000e-01	-2.914508e+03	-2.503554e+03	-4.109536e+02
731	2.098769e+01	4.802827e-02	1.048370e-02	1.900000e-01	-2.914665e+03	-2.503677e+03	-4.109879e+02
732	2.100364e+01	4.804651e-02	1.048370e-02	2.000000e-01	-2.914691e+03	-2.503703e+03	-4.109887e+02
733	2.146588e+01	4.857233e-02	1.048370e-02	2.000000e-01	-2.915315e+03	-2.504302e+03	-4.110135e+02
734	2.198399e+01	4.915502e-02	1.048370e-02	2.100000e-01	-2.915714e+03	-2.504674e+03	-4.110402e+02
735	2.162339e+01	4.875021e-02	1.048370e-02	2.100000e-01	-2.915469e+03	-2.504447e+03	-4.110217e+02
736	1.956547e+01	4.875021e-02	1.102126e-02	2.100000e-01	-2.915118e+03	-2.504558e+03	-4.105606e+02
737	1.894500e+01	4.875021e-02	1.120029e-02	2.200000e-01	-2.914910e+03	-2.504593e+03	-4.103175e+02
738	1.749653e+01	4.875021e-02	1.165468e-02	2.200000e-01	-2.914212e+03	-2.504679e+03	-4.095332e+02
739	1.823692e+01	4.875021e-02	1.141565e-02	2.300000e-01	-2.914608e+03	-2.504634e+03	-4.099738e+02
740	1.938015e+01	4.875021e-02	1.107383e-02	2.300000e-01	-2.915062e+03	-2.504568e+03	-4.104934e+02
741	1.945214e+01	4.875021e-02	1.105332e-02	2.400000e-01	-2.915084e+03	-2.504564e+03	-4.105201e+02
742	1.876840e+01	4.788577e-02	1.105332e-02	2.300000e-01	-2.914068e+03	-2.503588e+03	-4.104804e+02
743	1.849205e+01	4.753192e-02	1.105332e-02	2.200000e-01	-2.913447e+03	-2.502983e+03	-4.104637e+02
744	1.869098e+01	4.753192e-02	1.099434e-02	2.300000e-01	-2.913508e+03	-2.502971e+03	-4.105371e+02
745	1.913414e+01	4.753192e-02	1.086628e-02	2.200000e-01	-2.913625e+03	-2.502944e+03	-4.106803e+02
746	1.930421e+01	4.753192e-02	1.081831e-02	2.200000e-01	-2.913662e+03	-2.502934e+03	-4.107281e+02
747	1.943956e+01	4.753192e-02	1.078058e-02	2.200000e-01	-2.913689e+03	-2.502926e+03	-4.107633e+02
748	1.795458e+01	4.753192e-02	1.121754e-02	2.300000e-01	-2.913253e+03	-2.503017e+03	-4.102358e+02
749	1.788764e+01	4.753192e-02	1.123851e-02	2.300000e-01	-2.913225e+03	-2.503021e+03	-4.102044e+02
750	1.835821e+01	4.753192e-02	1.109354e-02	2.200000e-01	-2.913403e+03	-2.502992e+03	-4.104110e+02
751	1.789863e+01	4.753192e-02	1.123506e-02	2.200000e-01	-2.913230e+03	-2.503020e+03	-4.102096e+02
752	1.952997e+01	4.753192e-02	1.075560e-02	2.100000e-01	-2.913706e+03	-2.502921e+03	-4.107855e+02
753	1.958384e+01	4.759743e-02	1.075560e-02	2.100000e-01	-2.913831e+03	-2.503042e+03	-4.107886e+02
754	1.953753e+01	4.759743e-02	1.076834e-02	2.100000e-01	-2.913822e+03	-2.503045e+03	-4.107774e+02
755	1.982507e+01	4.794640e-02	1.076834e-02	2.000000e-01	-2.914414e+03	-2.503620e+03	-4.107941e+02
756	2.445886e+01	4.794640e-02	9.694779e-03	1.900000e-01	-2.914098e+03	-2.503374e+03	-4.107242e+02
757	2.473969e+01	4.822087e-02	9.694779e-03	2.000000e-01	-2.914484e+03	-2.503746e+03	-4.107381e+02
758	2.480010e+01	4.827971e-02	9.694779e-03	2.100000e-01	-2.914557e+03	-2.503816e+03	-4.107410e+02
759	2.204168e+01	4.827971e-02	1.028353e-02	2.000000e-01	-2.915008e+03	-2.503956e+03	-4.110520e+02
760	2.205763e+01	4.829717e-02	1.028353e-02	1.900000e-01	-2.915029e+03	-2.503976e+03	-4.110528e+02
761	2.167482e+01	4.787624e-02	1.028353e-02	2.000000e-01	-2.914441e+03	-2.503408e+03	-4.110325e+02
762	2.187527e+01	4.809711e-02	1.028353e-02	2.100000e-01	-2.914770e+03	-2.503727e+03	-4.110432e+02
763	2.293195e+01	4.924508e-02	1.028353e-02	2.000000e-01	-2.915760e+03	-2.504663e+03	-4.110971e+02
764	2.096347e+01	4.924508e-02	1.075552e-02	2.000000e-01	-2.915627e+03	-2.504762e+03	-4.108648e+02
765	2.092099e+01	4.919515e-02	1.075552e-02	2.100000e-01	-2.915608e+03	-2.504745e+03	-4.108626e+02
766	2.388203e+01	4.919515e-02	1.006669e-02	2.000000e-01	-2.915665e+03	-2.504597e+03	-4.110671e+02
767	2.368109e+01	4.898775e-02	1.006669e-02	1.900000e-01	-2.915563e+03	-2.504506e+03	-4.110574e+02
768	2.400902e+01	4.932577e-02	1.006669e-02	1.900000e-01	-2.915710e+03	-2.504637e+03	-4.110732e+02
769	2.642559e+01	4.932577e-02	9.595365e-03	1.800000e-01	-2.915186e+03	-2.504524e+03	-4.106615e+02
770	2.608573e+01	4.900755e-02	9.595365e-03	1.900000e-01	-2.915049e+03	-2.504403e+03	-4.106459e+02
771	2.172737e+01	4.900755e-02	1.051379e-02	1.800000e-01	-2.915634e+03	-2.504614e+03	-4.110196e+02
772	2.069837e+01	4.900755e-02	1.077196e-02	1.800000e-01	-2.915508e+03	-2.504668e+03	-4.108397e+02
773	2.045085e+01	4.871364e-02	1.077196e-02	1.900000e-01	-2.915306e+03	-2.504480e+03	-4.108264e+02
774	2.031126e+01	4.871364e-02	1.080892e-02	1.800000e-01	-2.915280e+03	-2.504488e+03	-4.107923e+02
775	2.180532e+01	4.871364e-02	1.043204e-02	1.900000e-01	-2.915449e+03	-2.504408e+03	-4.110404e+02
776	1.837581e+01	4.871364e-02	1.136390e-02	1.900000e-01	-2.914657e+03	-2.504597e+03	-4.100596e+02
777	1.715853e+01	4.871364e-02	1.176009e-02	1.900000e-01	-2.913990e+03	-2.504671e+03	-4.093192e+02
778	1.741528e+01	4.907674e-02	1.176009e-02	1.900000e-01	-2.914225e+03	-2.504890e+03	-4.093350e+02
779	1.749319e+01	4.918639e-02	1.176009e-02	1.900000e-01	-2.914273e+03	-2.504933e+03	-4.093397e+02
780	1.777823e+01	4.958551e-02	1.176009e-02	2.000000e-01	-2.914364e+03	-2.505007e+03	-4.093566e+02
781	1.670900e+01	4.958551e-02	1.213052e-02	2.000000e-01	-2.913603e+03	-2.505072e+03	-4.085311e+02
782	1.687588e+01	4.983252e-02	1.213052e-02	2.000000e-01	-2.913593e+03	-2.505052e+03	-4.085413e+02
783	1.650458e+01	4.928125e-02	1.213052e-02	1.900000e-01	-2.913546e+03	-2.505028e+03	-4.085183e+02
784	1.662424e+01	4.945959e-02	1.213052e-02	1.800000e-01	-2.913589e+03	-2.505063e+03	-4.085258e+02
785	1.717332e+01	4.945959e-02	1.193503e-02	1.900000e-01	-2.914005e+03	-2.505029e+03	-4.089761e+02
786	1.581779e+01	4.945959e-02	1.243591e-02	1.900000e-01	-2.912878e+03	-2.505114e+03	-4.077637e+02
